paper_id,claim_id,table_figure,claim,claim_type,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
coppock_green_porter_2022,tf10_m2_x2012_se,Table F.10,Table F.10 cell m2_x2012_se,pipeline,NA,0.1175,NA,0.11754444771514276,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_x2014_est,Table F.10,Table F.10 cell m2_x2014_est,pipeline,NA,0.1689,NA,0.1688845672219352,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_x2014_se,Table F.10,Table F.10 cell m2_x2014_se,pipeline,NA,0.0567,NA,0.05667978535909879,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_x2016_est,Table F.10,Table F.10 cell m2_x2016_est,pipeline,NA,0.5251,NA,0.5250891978225497,1,NA,NA,NA
coppock_green_porter_2022,tf10_m2_x2016_se,Table F.10,Table F.10 cell m2_x2016_se,pipeline,NA,0.0550,NA,0.05498361074675939,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_int_est,Table F.10,Table F.10 cell m3_int_est,pipeline,NA,-408.7512,NA,-408.7511799340945,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_int_se,Table F.10,Table F.10 cell m3_int_se,pipeline,NA,183.9857,NA,183.98565111744645,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_nobs,Table F.10,Table F.10 cell m3_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_r2,Table F.10,Table F.10 cell m3_r2,pipeline,NA,0.0008,NA,7.797642674514105e-4,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_tv1_est,Table F.10,Table F.10 cell m3_tv1_est,pipeline,9.34382726443521,9.3438,1,9.34382726443521,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_tv1_se,Table F.10,Table F.10 cell m3_tv1_se,pipeline,275.9061329158996,275.9061,1,275.9061329158996,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_tv2_est,Table F.10,Table F.10 cell m3_tv2_est,pipeline,127.84009322914687,127.8401,1,127.84009322914687,1,NA,NA,NA
coppock_green_porter_2022,tf10_m3_tv2_se,Table F.10,Table F.10 cell m3_tv2_se,pipeline,384.5197385131535,384.5197,1,384.5197385131535,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_int_est,Table F.10,Table F.10 cell m4_int_est,pipeline,NA,201.2060,NA,201.20601158865384,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_int_se,Table F.10,Table F.10 cell m4_int_se,pipeline,NA,136.3445,NA,136.3444766887427,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_m2012_est,Table F.10,Table F.10 cell m4_m2012_est,pipeline,NA,112.0516,NA,112.05156975887532,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_m2012_se,Table F.10,Table F.10 cell m4_m2012_se,pipeline,NA,139.7764,NA,139.77639454565124,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_m2014_est,Table F.10,Table F.10 cell m4_m2014_est,pipeline,NA,-246.7978,NA,-246.79784802648,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_m2014_se,Table F.10,Table F.10 cell m4_m2014_se,pipeline,NA,130.5084,NA,130.50835919840395,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_nobs,Table F.10,Table F.10 cell m4_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_r2,Table F.10,Table F.10 cell m4_r2,pipeline,NA,0.6547,NA,0.6546688792000613,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_tv1_est,Table F.10,Table F.10 cell m4_tv1_est,pipeline,-132.28417994945687,-132.2842,1,-132.28417994945687,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_tv1_se,Table F.10,Table F.10 cell m4_tv1_se,pipeline,177.3082762231606,177.3083,1,177.3082762231606,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_tv2_est,Table F.10,Table F.10 cell m4_tv2_est,pipeline,-23.55872275403127,-23.5587,1,-23.55872275403127,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_tv2_se,Table F.10,Table F.10 cell m4_tv2_se,pipeline,211.41213868011167,211.4121,1,211.41213868011167,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_x2012_est,Table F.10,Table F.10 cell m4_x2012_est,pipeline,NA,-0.2587,NA,-0.25874887316834416,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_x2012_se,Table F.10,Table F.10 cell m4_x2012_se,pipeline,NA,0.1173,NA,0.11727420394507204,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_x2014_est,Table F.10,Table F.10 cell m4_x2014_est,pipeline,NA,0.1703,NA,0.17034947014758406,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_x2014_se,Table F.10,Table F.10 cell m4_x2014_se,pipeline,NA,0.0576,NA,0.05764661448586585,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_x2016_est,Table F.10,Table F.10 cell m4_x2016_est,pipeline,NA,0.5242,NA,0.5241871734251375,1,NA,NA,NA
coppock_green_porter_2022,tf10_m4_x2016_se,Table F.10,Table F.10 cell m4_x2016_se,pipeline,NA,0.0554,NA,0.05540279806966686,1,NA,NA,NA
coppock_green_porter_2022,tf11_m1_any_est,Table F.11,Table F.11 cell m1_any_est,pipeline,-89.82885631182347,-89.8289,1,-89.82885631182347,1,NA,NA,NA
coppock_green_porter_2022,tf11_m1_any_se,Table F.11,Table F.11 cell m1_any_se,pipeline,953.4329157462817,953.4329,1,953.4329157462817,1,NA,NA,NA
coppock_green_porter_2022,tf11_m1_int_est,Table F.11,Table F.11 cell m1_int_est,pipeline,NA,7811.4898,NA,7811.48980366216,1,NA,NA,NA
coppock_green_porter_2022,tf11_m1_int_se,Table F.11,Table F.11 cell m1_int_se,pipeline,NA,701.0554,NA,701.0553990176663,1,NA,NA,NA
coppock_green_porter_2022,tf11_m1_nobs,Table F.11,Table F.11 cell m1_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf11_m1_r2,Table F.11,Table F.11 cell m1_r2,pipeline,NA,0.0000,NA,4.273333675097746e-5,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_any_est,Table F.11,Table F.11 cell m2_any_est,pipeline,195.6585496839684,195.6585,1,195.6585496839684,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_any_se,Table F.11,Table F.11 cell m2_any_se,pipeline,526.4416784228432,526.4417,1,526.4416784228432,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_int_est,Table F.11,Table F.11 cell m2_int_est,pipeline,NA,2332.4258,NA,2332.4258026051357,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_int_se,Table F.11,Table F.11 cell m2_int_se,pipeline,NA,1138.7188,NA,1138.718793451304,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_m2012_est,Table F.11,Table F.11 cell m2_m2012_est,pipeline,NA,-1718.2381,NA,-1718.2381395037416,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_m2012_se,Table F.11,Table F.11 cell m2_m2012_se,pipeline,NA,865.2703,NA,865.2702595465175,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_m2014_est,Table F.11,Table F.11 cell m2_m2014_est,pipeline,NA,-711.4928,NA,-711.4928004370296,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_m2014_se,Table F.11,Table F.11 cell m2_m2014_se,pipeline,NA,393.1901,NA,393.19010202410465,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_nobs,Table F.11,Table F.11 cell m2_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_r2,Table F.11,Table F.11 cell m2_r2,pipeline,NA,0.6781,NA,0.6781247890169335,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_x2012_est,Table F.11,Table F.11 cell m2_x2012_est,pipeline,NA,-0.4790,NA,-0.4790065195335008,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_x2012_se,Table F.11,Table F.11 cell m2_x2012_se,pipeline,NA,0.1361,NA,0.136105071533671,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_x2014_est,Table F.11,Table F.11 cell m2_x2014_est,pipeline,NA,0.3027,NA,0.30271929986186613,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_x2014_se,Table F.11,Table F.11 cell m2_x2014_se,pipeline,NA,0.0840,NA,0.08404990677978331,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_x2016_est,Table F.11,Table F.11 cell m2_x2016_est,pipeline,NA,0.5533,NA,0.5533053474028331,1,NA,NA,NA
coppock_green_porter_2022,tf11_m2_x2016_se,Table F.11,Table F.11 cell m2_x2016_se,pipeline,NA,0.0735,NA,0.0734560990682481,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_int_est,Table F.11,Table F.11 cell m3_int_est,pipeline,NA,7811.4898,NA,7811.48980366216,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_int_se,Table F.11,Table F.11 cell m3_int_se,pipeline,NA,701.0554,NA,701.0553990176669,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_nobs,Table F.11,Table F.11 cell m3_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_r2,Table F.11,Table F.11 cell m3_r2,pipeline,NA,0.0013,NA,0.00134720862958037,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_tv1_est,Table F.11,Table F.11 cell m3_tv1_est,pipeline,-439.0957478018704,-439.0957,1,-439.0957478018704,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_tv1_se,Table F.11,Table F.11 cell m3_tv1_se,pipeline,1125.3363245077278,1125.3363,1,1125.3363245077278,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_tv2_est,Table F.11,Table F.11 cell m3_tv2_est,pipeline,259.4380351782236,259.4380,1,259.4380351782236,1,NA,NA,NA
coppock_green_porter_2022,tf11_m3_tv2_se,Table F.11,Table F.11 cell m3_tv2_se,pipeline,1182.4407478854894,1182.4407,1,1182.4407478854894,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_int_est,Table F.11,Table F.11 cell m4_int_est,pipeline,NA,2292.1032,NA,2292.1031846266756,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_int_se,Table F.11,Table F.11 cell m4_int_se,pipeline,NA,1112.1093,NA,1112.1092540903717,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_m2012_est,Table F.11,Table F.11 cell m4_m2012_est,pipeline,NA,-1990.3628,NA,-1990.362756011059,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_m2012_se,Table F.11,Table F.11 cell m4_m2012_se,pipeline,NA,924.3390,NA,924.3390055869836,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_m2014_est,Table F.11,Table F.11 cell m4_m2014_est,pipeline,NA,-810.5134,NA,-810.513394342392,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_m2014_se,Table F.11,Table F.11 cell m4_m2014_se,pipeline,NA,664.3380,NA,664.3379748983781,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_nobs,Table F.11,Table F.11 cell m4_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_r2,Table F.11,Table F.11 cell m4_r2,pipeline,NA,0.6848,NA,0.6847922048494711,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_tv1_est,Table F.11,Table F.11 cell m4_tv1_est,pipeline,1018.57542627657,1018.5754,1,1018.57542627657,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_tv1_se,Table F.11,Table F.11 cell m4_tv1_se,pipeline,685.7638188243877,685.7638,1,685.7638188243877,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_tv2_est,Table F.11,Table F.11 cell m4_tv2_est,pipeline,-590.521797449917,-590.5218,1,-590.521797449917,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_tv2_se,Table F.11,Table F.11 cell m4_tv2_se,pipeline,631.3777433267358,631.3777,1,631.3777433267358,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_x2012_est,Table F.11,Table F.11 cell m4_x2012_est,pipeline,NA,-0.4852,NA,-0.485179346427044,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_x2012_se,Table F.11,Table F.11 cell m4_x2012_se,pipeline,NA,0.1344,NA,0.13444146949665312,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_x2014_est,Table F.11,Table F.11 cell m4_x2014_est,pipeline,NA,0.3062,NA,0.30618212578198545,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_x2014_se,Table F.11,Table F.11 cell m4_x2014_se,pipeline,NA,0.0817,NA,0.08168366372642803,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_x2016_est,Table F.11,Table F.11 cell m4_x2016_est,pipeline,NA,0.5594,NA,0.5594384154335401,1,NA,NA,NA
coppock_green_porter_2022,tf11_m4_x2016_se,Table F.11,Table F.11 cell m4_x2016_se,pipeline,NA,0.0716,NA,0.0715701663811136,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_int_est,Table F.8,Table F.8 cell m1_int_est,pipeline,0.49965554403635726,0.500,1,0.49965554403635726,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_int_se,Table F.8,Table F.8 cell m1_int_se,pipeline,0.03900731696002892,0.039,1,0.03900731696002892,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_nobs,Table F.8,Table F.8 cell m1_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_r2,Table F.8,Table F.8 cell m1_r2,pipeline,0.00892627884588936,0.009,1,0.00892627884588936,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_x2012_est,Table F.8,Table F.8 cell m1_x2012_est,pipeline,NA,0.000,NA,1.710188485295843e-5,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_x2012_se,Table F.8,Table F.8 cell m1_x2012_se,pipeline,NA,0.000,NA,2.0782624442340635e-5,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_x2014_est,Table F.8,Table F.8 cell m1_x2014_est,pipeline,NA,-0.000,NA,-7.2229716166468465e-6,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_x2014_se,Table F.8,Table F.8 cell m1_x2014_se,pipeline,NA,0.000,NA,1.3736688807245186e-5,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_x2016_est,Table F.8,Table F.8 cell m1_x2016_est,pipeline,NA,0.000,NA,5.136265369536353e-6,1,NA,NA,NA
coppock_green_porter_2022,tf8_m1_x2016_se,Table F.8,Table F.8 cell m1_x2016_se,pipeline,NA,0.000,NA,1.4579687007538158e-5,1,NA,NA,NA
coppock_green_porter_2022,tf9_m1_any_est,Table F.9,Table F.9 cell m1_any_est,pipeline,0.00985458813345355,0.0099,1,0.00985458813345355,1,NA,NA,NA
coppock_green_porter_2022,tf9_m1_any_se,Table F.9,Table F.9 cell m1_any_se,pipeline,0.01448034336347406,0.0145,1,0.01448034336347406,1,NA,NA,NA
coppock_green_porter_2022,tf9_m1_int_est,Table F.9,Table F.9 cell m1_int_est,pipeline,NA,0.4652,NA,0.46518626011797143,1,NA,NA,NA
coppock_green_porter_2022,tf9_m1_int_se,Table F.9,Table F.9 cell m1_int_se,pipeline,NA,0.0099,NA,0.00988563791435499,1,NA,NA,NA
coppock_green_porter_2022,tf9_m1_nobs,Table F.9,Table F.9 cell m1_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf9_m1_r2,Table F.9,Table F.9 cell m1_r2,pipeline,NA,0.0022,NA,0.00221844456681397,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_any_est,Table F.9,Table F.9 cell m2_any_est,pipeline,0.001494794878072,0.0015,1,0.001494794878072,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_any_se,Table F.9,Table F.9 cell m2_any_se,pipeline,0.00879754283818571,0.0088,1,0.00879754283818571,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_int_est,Table F.9,Table F.9 cell m2_int_est,pipeline,NA,0.1101,NA,0.11010815084606322,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_int_se,Table F.9,Table F.9 cell m2_int_se,pipeline,NA,0.0210,NA,0.02096130291859382,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_m2012_est,Table F.9,Table F.9 cell m2_m2012_est,pipeline,NA,-0.2794,NA,-0.2793522535324615,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_m2012_se,Table F.9,Table F.9 cell m2_m2012_se,pipeline,NA,4.4175,NA,4.417544161895071,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_m2014_est,Table F.9,Table F.9 cell m2_m2014_est,pipeline,NA,4.8184,NA,4.818393382452939,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_m2014_se,Table F.9,Table F.9 cell m2_m2014_se,pipeline,NA,2.3429,NA,2.342857278617672,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_nobs,Table F.9,Table F.9 cell m2_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_r2,Table F.9,Table F.9 cell m2_r2,pipeline,NA,0.6607,NA,0.6607330006314907,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_x2012_est,Table F.9,Table F.9 cell m2_x2012_est,pipeline,NA,-0.0031,NA,-0.00311510584701478,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_x2012_se,Table F.9,Table F.9 cell m2_x2012_se,pipeline,NA,0.0444,NA,0.0443734133952114,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_x2014_est,Table F.9,Table F.9 cell m2_x2014_est,pipeline,NA,0.0476,NA,0.04760123440115654,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_x2014_se,Table F.9,Table F.9 cell m2_x2014_se,pipeline,NA,0.0235,NA,0.02347726885760194,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_x2016_est,Table F.9,Table F.9 cell m2_x2016_est,pipeline,NA,0.7451,NA,0.7450760178089098,1,NA,NA,NA
coppock_green_porter_2022,tf9_m2_x2016_se,Table F.9,Table F.9 cell m2_x2016_se,pipeline,NA,0.0593,NA,0.05930020566660334,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_int_est,Table F.9,Table F.9 cell m3_int_est,pipeline,NA,0.4652,NA,0.46518626011797143,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_int_se,Table F.9,Table F.9 cell m3_int_se,pipeline,NA,0.0099,NA,0.009885637914355,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_nobs,Table F.9,Table F.9 cell m3_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_r2,Table F.9,Table F.9 cell m3_r2,pipeline,NA,0.0044,NA,0.0043888559309293,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_tv1_est,Table F.9,Table F.9 cell m3_tv1_est,pipeline,0.01671408460282777,0.0167,1,0.01671408460282777,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_tv1_se,Table F.9,Table F.9 cell m3_tv1_se,pipeline,0.01784546092514657,0.0178,1,0.01784546092514657,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_tv2_est,Table F.9,Table F.9 cell m3_tv2_est,pipeline,0.00299509166407935,0.0030,1,0.00299509166407935,1,NA,NA,NA
coppock_green_porter_2022,tf9_m3_tv2_se,Table F.9,Table F.9 cell m3_tv2_se,pipeline,0.01809158505430489,0.0181,1,0.01809158505430489,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_int_est,Table F.9,Table F.9 cell m4_int_est,pipeline,NA,0.1097,NA,0.10968930043088812,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_int_se,Table F.9,Table F.9 cell m4_int_se,pipeline,NA,0.0209,NA,0.02087542946289326,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_m2012_est,Table F.9,Table F.9 cell m4_m2012_est,pipeline,NA,-0.0337,NA,-0.03370489159453509,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_m2012_se,Table F.9,Table F.9 cell m4_m2012_se,pipeline,NA,4.5047,NA,4.504733886813676,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_m2014_est,Table F.9,Table F.9 cell m4_m2014_est,pipeline,NA,4.6876,NA,4.687642899892755,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_m2014_se,Table F.9,Table F.9 cell m4_m2014_se,pipeline,NA,2.3766,NA,2.376594606531617,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_nobs,Table F.9,Table F.9 cell m4_nobs,pipeline,210,210,1,210,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_r2,Table F.9,Table F.9 cell m4_r2,pipeline,NA,0.6614,NA,0.6614318596877959,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_tv1_est,Table F.9,Table F.9 cell m4_tv1_est,pipeline,0.005482479358447,0.0055,1,0.005482479358447,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_tv1_se,Table F.9,Table F.9 cell m4_tv1_se,pipeline,0.00855046173703903,0.0086,1,0.00855046173703903,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_tv2_est,Table F.9,Table F.9 cell m4_tv2_est,pipeline,-0.00245711888495072,-0.0025,1,-0.00245711888495072,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_tv2_se,Table F.9,Table F.9 cell m4_tv2_se,pipeline,0.01278053151891731,0.0128,1,0.01278053151891731,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_x2012_est,Table F.9,Table F.9 cell m4_x2012_est,pipeline,NA,-0.0006,NA,-6.335835885140954e-4,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_x2012_se,Table F.9,Table F.9 cell m4_x2012_se,pipeline,NA,0.0453,NA,0.04525483609673973,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_x2014_est,Table F.9,Table F.9 cell m4_x2014_est,pipeline,NA,0.0463,NA,0.04629502158078043,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_x2014_se,Table F.9,Table F.9 cell m4_x2014_se,pipeline,NA,0.0238,NA,0.02381580790125795,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_x2016_est,Table F.9,Table F.9 cell m4_x2016_est,pipeline,NA,0.7449,NA,0.7448686545920334,1,NA,NA,NA
coppock_green_porter_2022,tf9_m4_x2016_se,Table F.9,Table F.9 cell m4_x2016_se,pipeline,NA,0.0592,NA,0.05921886215144508,1,NA,NA,NA
